내용,종류,수준
조금이라도 이튿날 아침까지 두지 말 것이니라,문장,중
그 제사는 기쁘게 받아들여지지 않을 것이라,문장,중
될 것이며 그것을 먹는 자는 그 죄를 짊어지리라,문장,중
그 고기가 부정한 물건에 접촉되었으면 먹지 말고,문장,중
불사를 것이라 그 고기는 깨끗한 자만 먹을 것이니,문장,중
그 사람은 자기 백성 중에서 끊어질 것이요,문장,중
여호와께 속한 화목제물의 고기를 먹으면,문장,중
그 사람도 자기 백성 중에서 끊어지리라,문장,중
너희는 소나 양이나 염소의 기름을 먹지 말 것이요,문장,중
그 먹는 자는 자기 백성 중에서 끊어지리라,문장,중
곳에서 새나 짐승의 피나 무슨 피든지 먹지 말라,문장,중
무슨 피든지 먹는 사람이 있으면 그 사람은 다,문장,중
그 기름은 제단 위에서 불사를 것이며,문장,중
가슴은 아론과 그의 자손에게 돌릴 것이며,문장,중
자손 중에서 그들에게 돌리게 하신 것이라,문장,중
흉패를 붙이고 흉패에 우림과 둠밈을 넣고,문장,중
여호와께서 모세에게 명령하신 것과 같았더라,문장,중
또 제단에 일곱 번 뿌리고 또 그 제단과 그 모든,문장,중
기구와 물두멍과 그 받침에 발라 거룩하게 하고,문장,중
모세가 또 속죄제의 수송아지를 끌어오니,문장,중
모세가 잡고 그 피를 가져다가 손가락으로,문장,중
여호와께서 모세에게 명령하심과 같았더라,문장,중
또 번제의 숫양을 드릴새 아론과 그의 아들들이,문장,중
모세가 잡아 그 피를 제단 사방에 뿌리고,문장,중
모세가 그 머리와 각 뜬 것과 기름을 불사르고,문장,중
모세가 그 숫양의 전부를 제단 위에서 불사르니,문장,중
이는 향기로운 냄새를 위하여 드리는 번제로,문장,중
손가락과 그의 오른쪽 엄지 발가락에 바르고,문장,중
또 모세가 그 피를 제단 사방에 뿌리고,문장,중
그가 또 그 기름과 기름진 꼬리와 내장에 덮인 모든,문장,중
이는 위임식에서 잡은 숫양 중 모세의 몫이라,문장,중
아들들과 그의 아들들의 옷을 거룩하게 하고,문장,중
모세가 아론과 그의 아들들에게 이르되 내게 이미,문장,중
명령하시기를 아론과 그의 아들들은 먹으라,문장,중
위임식은 이레 동안 행하나니 위임식이,문장,중
끝나는 날까지 이레 동안은 회막 문에 나가지 말라,문장,중
아론과 그의 아들들이 여호와께서 모세를 통하여,문장,중
숫염소를 가져오고 또 번제를 위하여 일 년 되고,문장,중
흠 없는 송아지와 어린 양을 가져오고,문장,중
또 기름 섞은 소제물을 가져오라 하라,문장,중
온 회중이 나아와 여호와 앞에 선지라,문장,중
모세가 이르되 이는 여호와께서 너희에게 하라고,문장,중
또 백성의 예물을 드려서 그들을 위하여,문장,중
손가락으로 그 피를 찍어 제단 뿔들에 바르고,문장,중
여호와께서 모세에게 명령하심과 같았고,문장,중
그 고기와 가죽은 진영 밖에서 불사르니라,문장,중
가져오니 그가 그 피를 제단 사방에 뿌리고,문장,중
가져오매 그가 제단 위에서 불사르고,문장,중
또 번제물을 드리되 규례대로 드리고,문장,중
그 기름을 가슴들 위에 놓으매 아론이,문장,중
아론이 백성을 향하여 손을 들어 축복함으로,문장,중
속죄제와 번제와 화목제를 마치고 내려오니라,문장,중
온 백성이 이를 보고 소리 지르며 엎드렸더라,문장,중
불이 여호와 앞에서 나와 그들을 삼키매 그들이,문장,중
모세가 아론에게 이르되 이는 여호와의 말씀이라,문장,중
하는 자 중에서 내 거룩함을 나타내겠고,문장,중
너희는 머리를 풀거나 옷을 찢지 말라,문장,중
여호와의 진노가 온 회중에게 미침을 면하게 하라,문장,중
여호와께서 아론에게 말씀하여 이르시되,문장,중
규례를 이스라엘 자손에게 가르치리라,문장,중
너희는 그것을 거룩한 곳에서 먹으라,문장,중
거룩한 곳에서 먹지 아니하였느냐 이는 너희로,문장,중
회중의 죄를 담당하여 그들을 위하여,문장,중
그 피는 성소에 들여오지 아니하는 것이었으니,문장,중
거룩한 곳에서 먹었어야 했을 것이니라,문장,중
아론이 모세에게 이르되 오늘 그들이,문장,중
그 속죄제와 번제를 여호와께 드렸어도 이런 일이,문장,중
여호와께서 어찌 좋게 여기셨으리요,문장,중
여호와에서 모세와 아론에게 말씀하여 이르시되,문장,중
이스라엘 자손에게 말하여 이르라 육지의 모든,문장,중
짐승 중 너희가 먹을 만한 생물은 이러하니,문장,중
모든 짐승 중 굽이 갈라져 쪽발이 되고,문장,중
것 중에서 지느러미와 비늘 있는 것은 너희가 먹되,문장,중
물에서 움직이는 모든 것과 물에서 사는 모든,문장,중
타조와 타흐마스와 갈매기와 새매 종류와,문장,중
황새와 백로 종류와 오디새와 박쥐니라,문장,중
기어다니는 곤충은 너희가 혐오할 것이로되,문장,중
다만 날개가 있고 네 발로 기어다니는 모든,문장,중
오직 날개가 있고 기어다니는 곤충은 다,문장,중
그 주검을 옳기는 모든 자는 그 옷을 빨지니,문장,중
땅에 기는 길짐승 중에 네게 부정한 것은 이러하니,문장,중
부정하여지나니 너는 그 그릇을 깨뜨리라,문장,중
먹을 만한 축축한 식물이 거기 담겼으면,문장,중
이런 것의 주검이 물건 위에 떨어지면 그것이,문장,중
곧 땅에 기어다니는 모든 기는 것 중에 배로,문장,중
너희가 먹지 말지니 이것들은 가증함이니라,문장,중
나는 여호와 너희의 하나님이라 내가 거룩하니,문장,중
낸 여호와라 내가 거룩하니 너희도 거룩할지어다,문장,중
여덟째 날에는 그 아이의 포피를 벨 것이요,문장,중
여자를 낳으면 그는 두 이레 동안 부정하리니,문장,중
깨끗하게 됨은 육십육 일을 지내야 하리라,문장,중
아들이나 딸이나 정결하게 되는 기한이 차면,문장,중
속죄할지니 그리하면 산혈이 깨끗하리라,문장,중
그 여인이 어린 양을 바치기에 힘이 미치지 못하면,문장,중
여호와께서 모세와 아론에게 말씀하여 이르시되,문장,중
생겨서 그의 피부에 나병 같은 것이 생기거든,문장,중
제사장이 그를 진찰하여 그를 부정하다 할 것이요,문장,중
제사장은 그 환자를 이레 동안 가두어둘 것이며,문장,중
이레 만에 제사장이 그를 진찰할지니,문장,중
그가 보기에 그 환부가 변하지 아니하고 병색이,문장,중
피부에 퍼지지 아니하였으면 제사장이,문장,중
그를 또 이레 동안을 가두어둘 것이며,문장,중
피부에 퍼지면 제사장에게 다시 보일 것이요,문장,중
아무 때든지 그에게 생살이 보이면 그는 부정한즉,문장,중
제사장이 생살을 진찰하고 그를 부정하다 할지니,문장,중
그 생살은 부정한 것인즉 이는 나병이며,문장,중
제사장은 그를 진찰하여서 그 환부가 희어졌으면,문장,중
환자를 정하다 할지니 그는 정하니라,문장,중
할지니 이는 종기로 된 나병의 환부임이라,문장,중
제사장은 그를 이레 동안 가두어둘 것이며,문장,중
그러나 그 색점이 여전하고 퍼지지 아니하였으면,문장,중
피부가 불에 데었는데 그 덴 곳에 불그스름하고,문장,중
우묵하면 이는 화상에서 생긴 나병인즉 제사장이,문장,중
그를 부정하다 할 것은 나병의 환부가 됨이니라,문장,중
그러나 제사장이 보기에 그 색점에 흰 털이 없으며,문장,중
그 자리가 피부보다 얕지 아니하고 빛이 엷으면,문장,중
그는 그를 이레 동안 가두어둘 것이며,문장,중
이레 만에 제사장이 그를 진찰할지니 만일 병이,문장,중
크게 피부에 퍼졌으면 그가 그를 부정하다,문장,중
화상으로 부은 것이니 제사장이 그를 정하다,문장,중
남자나 여자의 머리에나 수염에 환부가 있으면,문장,중
제사장은 진찰할지니 환부가 피부보다 우묵하고,문장,중
만일 제사장이 보기에 그 옴의 환부가 피부보다,문장,중
우묵하지 아니하고 그 자리에 검은 털이 없으면,문장,중
제사장은 그 옴 환자를 이레 동안 가두어둘 것이며,문장,중
이레 만에 제사장은 그 환부를 진찰할지니 그 옴이,문장,중
이레 만에 제사장은 그 옴을 또 진찰할지니 그 옴이,문장,중
깨끗한 후에라도 옴이 크게 피부에 퍼지면,문장,중
누른 털을 찾을 것 없이 그는 부정하니라,문장,중
남자나 여자의 피부에 색점 곧 흰 색점이 있으면,문장,중
이는 피부에 발생한 어루러기라 그는 정하니라,문장,중
머리가 빠져도 그는 이마 대머리니 정하니라,문장,중
할 것은 그 환부가 그 머리에 있음이니라,문장,중
외치기를 부정하다 부정하다 할 것이요,문장,중
그가 부정한즉 혼자 살되 진영 밖에서 살지니라,문장,중
이레 만에 그 색점을 살필지니 그 색점이,문장,중
그 의복의 날에나 씨에나 가죽에나 가죽으로 만든,문장,중
이는 악성 나병인즉 그것을 불사를지니라,문장,중
그 의복의 날에나 씨에나 모든 가죽으로 만든,문장,중
제사장은 명령하여 그 색점 있는 것을 빨게 하고,문장,중
이는 거죽에 있든지 속에 있든지 악성 나병이니라,문장,중
빤 후에 제사장이 보기에 그 색점이 엷으면,문장,중
너는 그 색점 있는 것을 불사를지니라,문장,중
네가 빤 의복의 날에나 씨에나 가죽으로 만든 모든,문장,중
나병 환자가 정결하게 되는 날의 규례는 이러하니,문장,중
곧 그 사람을 제사장에게로 데려갈 것이요,문장,중
제사장은 진영에서 나가 진찰할지니,문장,중
그 환자에게 있던 나병 환부가 나았으면,문장,중
제사장은 그 정결함을 받을 자를 위하여 명령하여,문장,중
그 새 하나는 흐르는 물 위 질그릇 안에서 잡게 하고,문장,중
몸을 씻을 것이라 그리하면 정하리니,문장,중
드리되 여호와 앞에 흔들어 요제를 삼고,문장,중
제사장은 그 속건제물의 피를 취하여,문장,중
제사장은 또 그 한 록의 기름을 취하여,문장,중
그것을 여호와 앞에 일곱 번 뿌릴 것이요,문장,중
아직도 그 손에 남은 기름은 제사장이,문장,중
그 정결함을 받는 자의 머리에 바르고,문장,중
제사장은 여호와 앞에서 그를 위하여 속죄하고,문장,중
또 제사장은 속죄제를 드려 그 부정함으로,문장,중
말미암아 정결함을 받을 자를 위하여 속죄하고,문장,중
속죄할 것이라 그리하면 그가 정결하리라,문장,중
만일 그가 가난하여 그의 힘이 미치지 못하면,문장,중
그는 흔들어 자기를 속죄할 속건제를 위하여,문장,중
손가락과 오른쪽 엄지 발가락에 바를 것이요,문장,중
제사장은 그 기름을 자기 왼쪽 손바닥에 따르고,문장,중
곧 그의 힘이 미치는 대로 한 마리는 속죄제로,문장,중
드릴 것이요 제사장은 정결함을 받을 자를 위하여,문장,중
나병 환자로서 그 정결예식에 그의 힘이,문장,중
미치지 못한 자의 규례가 그러하니라,문장,중
그들은 다른 돌로 그 돌을 대신 하며 다른 흙으로,문장,중
그는 그 집을 헐고 돌과 그 재목과 그 집의 모든,문장,중
흙을 성 밖 부정한 곳으로 내어 갈 것이며,문장,중
그 새 하나를 흐르는 물 위 질그릇 안에서 잡고,문장,중
이는 각종 나병 환부에 대한 규례니 곧 옴과,문장,중
그의 유출병으로 말미암아 부정함이 이러하니,문장,중
유출병 있는 자가 눕는 침상은 다 부정하고,문장,중
그의 침상에 접촉하는 자는 그의  옷을 빨고 물로,문장,중
몸을 씻을 것이며 저녁까지 부정하리라,문장,중
물로 씻을 것이요 저녁까지 부정하리라,문장,중
유출병이 있는 자가 정한 자에게 침을 뱉으면,문장,중
